persona,script,modifier,query
pt_crypto_curious,top_up_reverted,anxious_security_fear,"Fiz um top up com cartao de debito e o saldo apareceu por uns segundos mas depois foi reverted, estou bué anxious pq nao sei se a minha money ficou presa ou se os meus dados estao em risco. Podem dizer-me o que pode ter causado isto e se devo tentar outra vez, usar bank transfer, ou falar com o meu card issuer?"
pt_crypto_curious,top_up_reverted,confused_by_app_updates,"Adicionei dinheiro com um cartao de debito, o saldo apareceu por uns segundos e depois foi revertido no revolut appp. A interface ta diferente das instruçoes que encontrei e nao estou a achar onde ver o motivo — é problema do issuer, auth que falhou, ou o cartao nao é suportado? Devo tentar outra vez, fazer bank transfer, ou falar com o meu banco?"
pt_crypto_curious,top_up_reverted,angry_after_waiting,"I topped up with my debit card, the balance showed up for a sec and then got reverted, wtf is happening? Need a clear answer now — was it declined by my card issuer, auth failed, or is my card not supported, and should I retry, use bank transfer, or contact the issuer?"
pt_crypto_curious,bank_transfer_pending_inbound,empty,"Hey, estou à espera de uma bank transf para aparecer na Revolut appp mas ainda está pending/missing, embora o sender diga que já enviou. Can you check if the right local/international account details and currency were used, and what info you need to trace it if it doesnt arrive dentro do expected timeframe?"
pt_crypto_curious,bank_transfer_pending_inbound,poor_internet_connection,"Boas, estou a espera de uma bank transfer na Revolut mas ainda aparece pending/missing e o remetente diz que ja enviou. Consegue verificar se usaram os dados certos da conta local/internacional, se a moeda e o tipo de transf sao suportados, e o que precisas para tracear isto se nao chegar a tempo?"
pt_crypto_curious,bank_transfer_pending_inbound,anxious_security_fear,"Hey, I'm kinda anxious because a bank transfer was supposed to arrive in my Revolut but it's still pending / missing and the sender says it was sent already. Can you help check if the right local/international details were used, if the currency or transfer type is supported, and what info you need to trace it if it doesn’t show up soon?"
pt_crypto_curious,bank_transfer_pending_inbound,confused_by_app_updates,"Recebi que a transferência já foi enviada, mas ainda tá pending/missing no Revolut e o appp agora tá diferente das instruções q encontrei, nao consigo achar onde ver os dados da conta certa. Podes confirmar se usaram os detalhes locais ou internacionais correctos, se a moeda/tipo de transf é suportado, e o que preciso pra rastrear isto se nao chegar a tempo?"
pt_crypto_curious,bank_transfer_pending_inbound,angry_after_waiting,"Estou a espera de um bank transfer ha bué tempo e o sender diz que ja foi enviado, mas no Revolut ainda aparece pending ou nem sequer chegou. Podem verificar já se usaram os account details certos, a moeda e o tipo de transfer estao suportados, e se preciso de um trace/reference para resolver isto hoje?"
pt_crypto_curious,wrong_revolut_recipient_transfer,empty,"Enviei um transfer para a pessoa errada pq escolhi o contacto/Revtag errado no revolut appp 😓 dá para cancelar ainda? Se nao der, como é que posso contactar o destinatario para pedir o dinheiro de volta e reportar isto se ele nao colaborar? Tbm queria saber como evitar isto da prox vez, tipo que detalhes devo confirmar antes de carregar em send."
pt_crypto_curious,wrong_revolut_recipient_transfer,poor_internet_connection,"Enviei um transfer para a pessoa errada pq o sinal tava a falhar e acho que selecionei o contact/Revtag errado no revolut appp. Dá para cancelar isto ainda, ou como posso pedir o dinheiro de volta ao destinatário e reportar se ele não responder?"
pt_crypto_curious,wrong_revolut_recipient_transfer,anxious_security_fear,"Enviei uma transfer para a pessoa errada por engano, acho que selecionei o contacto/Revtag errado e estou bué preocupado/a sério com o meu dinheiro e dados — dá para cancelar isto ainda? Se nao der, como é que contacto a pessoa para pedir o dinheiro de volta e como reporto no app se ela nao responder? Também quero saber como evitar isto no futuro pq estou mesmo anxious e quero confirmar os detalhes antes de carregar em send."
pt_crypto_curious,wrong_revolut_recipient_transfer,confused_by_app_updates,"Enviei um transf para a pessoa errada depois de escolher o contacto/Revtag errado e a app mudou, por isso nao consigo encontrar onde cancelar ou pedir o dinheiro de volta. Como contacto o destinatario, reporto isto se nao colaborar, e onde vejo os detalhes certos antes de confirmar uma transfer na revolut appp?"
pt_crypto_curious,wrong_revolut_recipient_transfer,angry_after_waiting,"Enviei uma transfer para a pessoa errada pq selecionei o contacto/Revtag errado e já estou bué farto de esperar — quero saber AGORA se ainda dá para cancelar, como contacto o destinatário para pedir o dinheiro de volta, e o que faço se ele nao cooperar. Tambem digam-me como evitar isto no futuro antes de confirmar a transfer, pfv."
pt_crypto_curious,bank_transfer_extra_info_request,empty,"Fiz uma bank transf e a Revolut appp pediu info extra antes de processar, mas nao percebo pq esta a ser review. O que devo enviar para acelerar? Tipo purpose of payment, relação com o recipient, invoice/contract ou outros docs?"
pt_crypto_curious,bank_transfer_extra_info_request,poor_internet_connection,"Hey, iniciei uma bank transf e o Revolut pediu info extra antes de processar, mas o meu net ta super instavel e a appp falha quando tento subir docs. O que normalmente precisam aqui — purpose of payment, relacao com o recipient, invoice/contract etc — e como posso enviar tudo sem ficar preso no review?"
pt_crypto_curious,bank_transfer_extra_info_request,anxious_security_fear,"Hey, I initiated a bank transfer and now Revolut appp is asking for extra info before processing it, but I’m kinda anxious about why this is happening and if my money/data is safe. Can you pls tell me exactly what details I should provide to make the review go through faster — like purpose of payment, relationship to the recipient, invoice/contract, etc. — and reassure me this is normal?"
pt_crypto_curious,bank_transfer_extra_info_request,confused_by_app_updates,"Hey, I started a bank transfer and the revolut appp asked for extra info, but the interface looks different from the instructions I found so I can’t even locate the right place to add the purpose/recipient details. What exactly do I need to submit here, and is it enough to just explain the reason for payment or do I also need invoice/contract proof?"
pt_crypto_curious,bank_transfer_extra_info_request,angry_after_waiting,"Porque é que esta transf ta em review ha bué tempo?? Só quero uma resposta clara e resolver isto agora. Se precisam de info extra, digam logo exactamente o que querem — purpose of payment, relationship with the recipient, invoice/contract, whatever — e eu envio já, mas não me deixem nisto sem explicacao."
pt_crypto_curious,scheduled_payment_insufficient_funds,empty,"Hey, I had a scheduled transfer in Revolut appp but it failed because my balance wasnt enough at the time. Can you explain why it didnt go through and how I can top up and retry it, or create a new one? Also, how do I edit/cancel future scheduled transfers and make sure I keep enough balance in the right currency next time?"
pt_crypto_curious,scheduled_payment_insufficient_funds,poor_internet_connection,"Tinha um scheduled transfer agendado mas falhou pq nao tinha funds enough na conta when it tried to go out, e com o meu net instavel a appp fica a falhar e nem consigo ver bem o que aconteceu lol. Como é que adiciono dinheiro e faço retry ou crio outro transfer, e tbm como edito/cancelo os futuros scheduled transfers para nao voltar a falhar?"
pt_crypto_curious,scheduled_payment_insufficient_funds,anxious_security_fear,"Hey, I had a scheduled transf that failed because there wasnt enough balance at the time, and now I’m a bit worried if anything is wrong with my account or if my data is safe lol. Can you explain why it didnt go out, how I can top up and retry/create it again, and how to edit or cancel future scheduled payments so this doesnt happen again?"
pt_crypto_curious,scheduled_payment_insufficient_funds,confused_by_app_updates,"Hey, I set up a scheduled transf in the Revolut appp but it failed bc there wasnt enough money at the time, and now the UI looks different from the help article so I cant find where to top up and retry it or create a new one. Can you tell me where to edit/cancel future scheduled transfers and how to make sure I keep enough balance in the right currency next time?"
pt_crypto_curious,scheduled_payment_insufficient_funds,angry_after_waiting,"Ya esperei bué tempo e a scheduled transf falhou pq nao havia saldo suficiente na conta Revolut na hora certa. Quero saber já pq nao saiu, como posso adicionar dinheiro e tentar de novo ou criar outra scheduled payment, e tbm como editar/cancelar as futuras para nao voltar a acontecer."
pt_crypto_curious,direct_debit_unrecognized,empty,"Hey, I just got a Direct Debit attempt in my Revolut appp that I dont recognise and wanna stop it before more money goes out. Can you help me find the mandate, check the merchant name and payment history, and tell me how to cancel it if needed? Also, what should I do if the payment already went through or if I think it was set up fraudulently?"
pt_crypto_curious,direct_debit_unrecognized,poor_internet_connection,"Hey, I just saw a Direct Debit attempt in the Revolut appp that I don’t recognise and I want to stop it before any money goes out. Can you show me where to find the mandate, check the merchant name/history, and cancel it if needed? If it already went through or looks fraudulent, what’s the next step?"
pt_crypto_curious,direct_debit_unrecognized,anxious_security_fear,"Boas, apareceu-me um Direct Debit no Revolut que eu nao reconheço e estou bué preocupado que seja fraude, dá pra bloquear isto antes de tirarem mais dinheiro? Preciso de encontrar o mandate no app, ver o merchant name e o histórico, e cancelar já se for preciso — e diz-me tbm o que fazer se a cobrança já tiver saído ou se foi mesmo sem eu autorizar, pq estou mesmo ansioso com isto."
pt_crypto_curious,direct_debit_unrecognized,confused_by_app_updates,"Hey, I just saw a Direct Debit attempt in my Revolut appp that I don’t recognise and I wanna stop it before anything else gets taken. The support steps I found don’t match my app tho, the interface looks different and I can’t find the mandate/merchant history anywhere — can you tell me where to check it and how to cancel it if needed?"
pt_crypto_curious,direct_debit_unrecognized,angry_after_waiting,"Tenho um Direct Debit que nao reconheco e preciso de parar isso agora antes que levem mais dinheiro, porque nao vou ficar aqui a esperar mais tempo. Onde vejo o mandate no Revolut appp, como confirmo o merchant e o historico, e como cancelo ja se for fraude?"
pt_crypto_curious,negative_balance_after_offline_payment,empty,"Hey, my Revolut balance went negative after a couple of card payments from a trip abroad showed up days later. Can you explain why this happens and tell me how I can check those transactions and top up to cover the negative balance if needed?"
pt_crypto_curious,negative_balance_after_offline_payment,poor_internet_connection,"Hey, my Revolut balance went negative after a couple card payments from a trip abroad only showed up days later 😕 The appp keeps failing on my connection so I cant see the details properly — can you explain why this happens with delayed/offline merchant processing and tell me how to check those transactions, top up to cover the negative balance, and what to do if one of them looks wrong?"
pt_crypto_curious,negative_balance_after_offline_payment,anxious_security_fear,"Hey, my Revolut balance went negative after a couple of card payments abroad only showed up days later and I’m kinda freaked out rn — is this normal or could my money/data be at risk? Can you pls explain why that happens, where I can check those txns, and how to top up fast to cover it, bc I need reassurance asap."
pt_crypto_curious,negative_balance_after_offline_payment,confused_by_app_updates,"Hey, my Revolut balance went negative after a couple of card payments from a trip abroad showed up days later, but the app looks different now and I cant find where to check these delayed transacções. Can you explain why this happens and where I can top up to cover the negative balance if needed?"
pt_crypto_curious,negative_balance_after_offline_payment,angry_after_waiting,"O meu saldo ficou negativo agora por causa de uns pagamentos de cartão feitos lá fora que só apareceram dias depois, e isto está a lixAR-me o tracking do dinheiro. Preciso já de uma explicação clara do pq aconteceu, como vejo essas transações atrasadas e o que faço pra cobrir o negativo sem me baralhar mais, porque se houver alguma cobrança errada quero falar com suporte imediatamente."
pt_crypto_curious,login_new_phone_number,empty,Mudei o meu nr de telemóvel e agora nao consigo fazer login no Revolut pq os códigos de verificação continuam a ir para o nr antigo. Como faço a recovery flow pra entrar com o novo número e atualizar os contactos da conta?
pt_crypto_curious,login_new_phone_number,poor_internet_connection,"Mudei o meu numero de telemóvel e agora nao consigo fazer login na Revolut appp porque os códigos continuam a ir para o numero antigo. A recovery flow para atualizar o contacto e confirmar a minha identidade está a falhar bué por causa da net instavel e as uploads/screens nao concluem, podem ajudar?"
pt_crypto_curious,login_new_phone_number,anxious_security_fear,"Mudei de telemóvel e o código de login continua a ir para o meu numero antigo, e agora tou bué preocupado pq posso ficar sem acesso à conta ou aos meus dados. Como faço o recovery flow para entrar com o novo number e confirmar a minha identidade? E pls diz-me se vão pedir mais verificacoes pq já nao tenho acesso ao old SIM/device, preciso mesmo de perceber se a minha conta tá segura."
pt_crypto_curious,login_new_phone_number,confused_by_app_updates,"Mudei de numero e agora nao consigo entrar na Revolut pq os codes continuam a ir para o numero antigo, mas a appp ta diferente das instrucoes que encontrei e nao consigo achar o recovery/login flow. Podem dizer-me exatamente onde ir para confirmar a minha identidade e atualizar o contacto, caso nao tenha acesso ao antigo SIM?"
pt_crypto_curious,login_new_phone_number,angry_after_waiting,"Changei de numero e agora nao consigo fazer login pq os codes continuam a ir para o old number, isto já está bué chato. Quero a recovery flow agora pra entrar com o novo numero e atualizar o contacto da conta, sem andar a perder mais tempo — se precisarem de verify extra, digam logo o que preciso fazer."
pt_crypto_curious,lost_passkey_device,empty,"Perdi o telemóvel onde tinha o passkey do Revolut e agora no novo phone não consigo fazer login. Podem ajudar-me a recuperar o acesso, remover/substituir esse passkey e verificar a minha identidade pelas steps de recovery?"
pt_crypto_curious,lost_passkey_device,poor_internet_connection,"Oi, perdi o telemóvel onde tinha o passkey da Revolut e agora no novo phone não consigo fazer login. A app fica a falhar com a net instável e não consigo completar a verificação nem remover esse passkey antigo — conseguem ajudar a recuperar o acesso e a proteger a conta caso o device antigo ainda esteja acessível por outra pessoa?"
pt_crypto_curious,lost_passkey_device,anxious_security_fear,"Perdi o telemovel onde tinha o passkey da Revolut e agora no new phone nao consigo autenticar de todo, estou bué preocupado pq o device antigo pode ainda estar com alguem. Podem ajudar-me a recuperar o acesso, remover/substituir esse passkey e dizer o que preciso fazer para proteger a conta e os meus dados?"
pt_crypto_curious,lost_passkey_device,confused_by_app_updates,"Hey, I had my Revolut passkey on a phone I lost/reset, and now I cant log in on my new one. The appp UI looks different from the help steps I found, so I cant find where to remove/replace the passkey or start login recovery — can you help me recover access and secure the account in case someone else still has that device?"
pt_crypto_curious,lost_passkey_device,angry_after_waiting,"Estou sem acesso à minha conta pq o passkey estava no telemóvel que perdi/resetei, e agora no novo phone nao consigo entrar de forma nenhuma. Tirem-me isso já, digam-me como recuperar acesso e, se o device antigo ainda puder ser usado por outra pessoa, removam esse passkey/securem a conta imediatamente, please."
pt_crypto_curious,mobile_verification_code_not_received,empty,"Estou a tentar fazer login no Revolut appp mas o código de verificação por SMS nunca chega. Já confirmei o numero e o country code, mas queria saber o que posso fazer tbm — se preciso de activar SMS/chamadas, desligar bloqueios, ou esperar antes de pedir outro código?"
pt_crypto_curious,mobile_verification_code_not_received,poor_internet_connection,"Estou a tentar fazer login/signup no Revolut appp mas o código de verificação por SMS nunca chega, e com a net instável a app fica a falhar nas screens/uploads tbm. Já confirmei o numero e o country code, mas podes ajudar a ver se há algum bloqueio no SMS/chamadas ou dizer quanto tempo devo esperar antes de pedir outro código?"
pt_crypto_curious,mobile_verification_code_not_received,anxious_security_fear,"Hey, I’m trying to log in/sign up but the Revolut code never arrives on my phone and I’m getting pretty anxious bc I need to make sure my money/data is safe. Can you pls help me check if my number format/country code is right, if my SIM can receive SMS/calls, and what to do if I wait and still don’t get the code?"
pt_crypto_curious,mobile_verification_code_not_received,confused_by_app_updates,"Estou a tentar entrar no Revolut appp mas o código de verificação por SMS nunca chega, e a interface tá diferente das instruções q encontrei, por isso nem consigo achar onde confirmar o número ou pedir outro code. Podem dizer-me onde ver o formato do número/country code e o q devo checkar para receber o SMS ou fazer recovery?"
pt_crypto_curious,mobile_verification_code_not_received,angry_after_waiting,"Estou a tentar fazer login e o código de verificação da Revolut nunca chega, já esperei bué e isto está a bloquear-me completamente. Vejam já o que se passa com o meu número/country code e digam-me como recebo o SMS ou call imediatamente, porque preciso mesmo de entrar na appp agora."
pt_crypto_curious,account_restricted_card_blocked,empty,"Hey, my Revolut account is suddenly restricted and card payments + transfers are failing, with the app saying my info is under review. Can you tell me what’s going on and if there’s anything I need to submit to unblock it?"
pt_crypto_curious,account_restricted_card_blocked,poor_internet_connection,"My Revolut appp says my info is under review and now card payments + transfers are blocked, but my screen keeps failing bc of bad internet lol. Can you tell me whats going on and if I need to resend any docs/details?"
pt_crypto_curious,account_restricted_card_blocked,anxious_security_fear,"Hey, my account is suddenly restricted and I’m kinda panicking — card payments and transfers are failing, and the app says my info is under review. Can you pls tell me if my money and data are safe, and what I need to send to get this fixed asap?"
pt_crypto_curious,account_restricted_card_blocked,confused_by_app_updates,"Hey, my Revolut appp is saying my info is under review and card payments + transfers are blocked, but the UI looks different from the help article I found so I cant even find where to upload the requested docs. Can you point me to the right place in the app and let me know if this restriction is just security/compliance review and if support can remove it or if I need to wait for the review to finish?"
pt_crypto_curious,account_restricted_card_blocked,angry_after_waiting,"Meu account ta restricted há bué tempo e agora card payments e transfers estão todos blocked, a app só diz que a minha info is under review — wtf is going on? Quero uma resposta clara e uma resolução imediata, pq já esperei demais; digam-me exatamente o que falta na app e o que tenho de enviar para isto ser desbloqueado já."
pt_crypto_curious,savings_withdrawal_pending,empty,"Boas, fiz um withdrawal do meu Savings account no Revolut appp mas ainda está pending e o dinheiro nao apareceu no saldo principal. Isto costuma demorar mais por causa do tipo de savings ou do timing? Onde e que consigo ver o status e se for fim de semana/feriado pode atrasar?"
pt_crypto_curious,savings_withdrawal_pending,poor_internet_connection,"Hey, I withdrew money from my Savings account on the revolut appp but its still pending and not showing in my main balance yet. My connection is kinda unstable so the screens keep failing lol — can you tell me where to check the status and if weekends/holidays can delay it?"
pt_crypto_curious,savings_withdrawal_pending,anxious_security_fear,"Fiz um withdrawal do Savings para a main balance e ainda está pending, e estou bué preocupado porque parece que o meu dinheiro ou dados podem estar em risco... é normal isto demorar? Onde vejo o status e se foi por ser weekend/holiday? Preciso de confirmação pq a appp não me está a dar paz, lol."
pt_crypto_curious,savings_withdrawal_pending,confused_by_app_updates,"Fiz um withdrawal das Savings pra balance principal mas ta still pending e nao vejo onde checkar o status no revolut appp, a interface ta diferente do que vi nas instrucoes lol. Isto pode demorar por causa do tipo de Savings ou se for fim de semana/feriado?"
pt_crypto_curious,savings_withdrawal_pending,angry_after_waiting,"Fiz withdrawal do Savings ha imenso tempo e o dinheiro ainda tá pending, sem aparecer no main balance — preciso de uma resposta clara agora, pq isto nao está fixe. Onde vejo o status exacto da withdrawal e quanto tempo mais isto pode demorar?"
pt_crypto_curious,pocket_bill_not_enough_money,empty,"Boas, um direct debit falhou porque o Bills Pocket nao tinha saldo suficiente. Como é que o Revolut processa estes pagamentos a partir do Pocket, e posso ajustar as transfers recorrentes para o manter sempre funded? Se precisar, tbm dá para mover o bill de volta para a conta principal e ver os próximos pagamentos antes de cair?"
pt_crypto_curious,pocket_bill_not_enough_money,poor_internet_connection,"O meu Bills Pocket ficou sem saldo e um direct debit/subscription falhou, e a appp tá a falhar com a net instavel lol. Como é que a Revolut trata estes pagamentos do Pocket, posso meter mais dinheiro ou ajustar os transfers recorrentes pra não voltar a acontecer, e dá para mover a bill de volta para a conta principal se preciso?"
pt_crypto_curious,pocket_bill_not_enough_money,anxious_security_fear,"Ola, uma bill from my Bills Pocket failed pq nao tinha saldo suficiente e estou bué preocupado se o dinheiro ou os meus dados ficam em risco. How does Revolut handle payments from a Pocket exactly, and how can I top it up or adjust the recurring transfer so isto nao aconteca outra vez?"
pt_crypto_curious,pocket_bill_not_enough_money,confused_by_app_updates,"Boas, tenho um Bills Pocket para subscrições e Direct Debits, mas uma conta falhou pq o Pocket nao tinha saldo suficiente. A app mudou e as instruções que encontrei nao batem certo, por isso nao consigo achar onde adicionar dinheiro, ajustar o transfer recorrente, nem ver os pagamentos futuros para o Pocket nao ficar vazio outra vez — podem ajudar?"
pt_crypto_curious,pocket_bill_not_enough_money,angry_after_waiting,"My Bills Pocket didnt have enough money and one subscription failed, wtf is Revolut actually doing here? I need a clear fix now: how do I top up the Pocket or change the recurring transfer, and can I move the bill back to my main account so it doesnt fail again?"
pt_crypto_curious,paid_plan_missed_payment,empty,"Hey, my paid Revolut plan payment failed and I’m not sure if I’m gonna lose the benefits or get charged any downgrade fee. Can you check my billing status, tell me how to add funds to cover the missed subscription, and what happens to the next payment date/plan end date if it stays unpaid?"
pt_crypto_curious,paid_plan_missed_payment,poor_internet_connection,"My paid plan payment failed and the appp keeps glitching with my bad connection, so I cant tell if I’m still on the plan or if I’ll get downgraded/charged fees. Can you check the billing status, how to add funds for the missed subscription, when the next payment/date end is, and what happens to partner benefits, insurance and plan cards if it stays unpaid?"
pt_crypto_curious,paid_plan_missed_payment,anxious_security_fear,"A minha mensalidade do plano falhou e estou bué preocupado, posso perder os beneficios ou levar downgrade fee? Podem confirmar o estado da billing, how to add funds pra pagar o valor em atraso, qual é a next payment date e o plan end date, e se o meu parceiro benefits, insurance e os plan cards ficam bloqueados se continuar por pagar? Estou mesmo nervoso, o meu money e dados estao em risco?"
pt_crypto_curious,paid_plan_missed_payment,confused_by_app_updates,"Hey, my paid plan payment failed and the app interface looks different from the steps I found, so I can’t find where to check the billing status or pay the missed subscription amount. Can you help me see the next payment date/plan end date and tell me if I’ll lose partner benefits, insurance or plan cards if it stays unpaid or gets downgraded?"
pt_crypto_curious,paid_plan_missed_payment,angry_after_waiting,"A minha subscrição paga falhou e eu já esperei bué por ajuda — preciso mesmo agora de saber o estado do billing, como meto fundos para pagar a mensalidade em atraso, quando é a próxima cobrança e qual é a data de fim do plano. Se continuar por pagar ou se fizer downgrade, o que acontece aos partner benefits, insurance e aos cartões do plano?"
pt_crypto_curious,referral_reward_missing,empty,"Hey, I invited a friend to Revolut but the referral reward still didnt show up. Can you check if the campaign was completed properly—like if they used my invite link, added money, ordered/activated the physical card if needed, and made the required purchases before the deadline?"
pt_crypto_curious,referral_reward_missing,poor_internet_connection,"Boas, convidei um amigo pelo invite da Revolut e estava à espera do referral reward, mas ainda nao caiu nada na conta. Podes checkar se a campanha foi cumprida direitinho — link certo, top up, card fisico ativado/encomendado e compras validas dentro do prazo? A minha net anda bué instavel e o appp falha nas screens/uploads, lol."
pt_crypto_curious,referral_reward_missing,anxious_security_fear,"Hey, I’m kinda stressed because my Revolut referral reward still hasn’t shown up and I’m worried something went wrong with my account or invite. Can you check if my friend used the right link, met all the conditions (top up, card activation/order, qualifying purchases before the deadline), and if there’s any issue or smaller reward instead?"
pt_crypto_curious,referral_reward_missing,confused_by_app_updates,"Hey, I invited a friend through Revolut and was expecting the referral bonus, but nada showed up yet. The app interface looks different from the instructions I found, so I can’t even find the referral/campaign details to check if my friend used the right invite link, added money, ordered/activated the physical card, and made the qualifying purchases before the deadline — can you help me see what’s missing?"
pt_crypto_curious,referral_reward_missing,angry_after_waiting,"Já esperei bué tempo por isto e continuo sem ver o referral reward creditado na minha conta. Podes verificar já se o meu amigo entrou pelo invite link certo, se cumpriu os requisitos da campanha (add money, pedir/ativar o cartão físico e fazer as compras qualificadas antes do deadline) e se há alguma exclusão ou reward mais baixo aplicado?"
pt_crypto_curious,travel_insurance_claim_documents,empty,"Hey, I had delayed baggage on a trip and want to start a travel insurance claim in the Revolut appp, but I’m not sure which docs I need. Can you tell me how to begin it in the insurance section and what proof is usually required like travel docs, airline delay confirmation, receipts, and any expenses, plus if the insurer can ask for more evidence later?"
pt_crypto_curious,travel_insurance_claim_documents,poor_internet_connection,"Hey, I’m trying to start a travel insurance claim for delayed baggage in the Revolut appp but the pages keep failing bc my connection is bad. Can you tell me exactly which docs I need to upload from the insurance section — like travel docs, receipts, baggage delay confirmation, airline report and proof of expenses — and if the insurer might ask for more evidence later?"
pt_crypto_curious,travel_insurance_claim_documents,anxious_security_fear,"Hey, I need to start a travel insurance claim for delayed baggage but I’m super anxious bc I’m not sure what docs are needed and if my data/money is safe while I do this. Can you tell me exactly where to open it in the insurance section and what I should upload pls?"
pt_crypto_curious,travel_insurance_claim_documents,confused_by_app_updates,"Hey, I’m trying to start a travel insurance claim for delayed baggage, but the app interface looks different from the steps I found and I can’t find the right section in the Revolut appp. Can you tell me where to open the claim and which docs I need to upload (travel docs, baggage delay confirmation, airline report, receipts/proof of expenses, etc.)?"
pt_crypto_curious,travel_insurance_claim_documents,angry_after_waiting,"Estou ha bué tempo à espera e preciso de uma resposta clara já: como é que inicio o claim de travel insurance no Revolut appp por baggage delay? Digam-me exatamente que docs preciso subir — boarding pass, receipts, airline delay confirmation, PIR/relatório da companhia e proof of extra expenses — e se o insurer ainda pode pedir mais provas antes de decidir se isto está covered."
pt_crypto_curious,airport_lounge_pass_issue,empty,"Comprei um airport lounge pass no Revolut appp mas no lounge dizem que nao conseguem scan e que parece inválido. Podem ajudar-me a encontrar o pass na app e confirmar airport, terminal, passenger details, date e terms of use? Queria tbm perceber se ainda dá para cancelar/refund e que proof devo guardar se eu nao consegui usar um pass valido."
pt_crypto_curious,airport_lounge_pass_issue,poor_internet_connection,"Hey, I bought a lounge pass in the Revolut appp for my flight but at the airport the staff said they couldnt scan it / its not valid. My internet is a bit unstable so the screens keep failing, but can you help me find the pass details in the app and check airport, terminal, passenger name, date and the terms? Also, can this be cancelled/refunded if I couldnt use a valid pass, and what proof should I collect if they refuse it again?"
pt_crypto_curious,airport_lounge_pass_issue,anxious_security_fear,"Comprei um airport lounge pass na Revolut e no lounge dizem que o QR/code nao é valido ou nao conseguem scanar, estou bué anxious pq parece que perdi dinheiro ou que algo está errado com os meus dados. Podes ajudar a encontrar o pass na app e confirmar aeroporto, terminal, passenger details, data e terms de use, e dizer se dá para cancelar/refund? Se o pass era válido mas nao me deixaram entrar, que evidence devo guardar?"
pt_crypto_curious,airport_lounge_pass_issue,confused_by_app_updates,"Comprei um airport lounge pass no Revolut appp mas agora a interface tá diferente do que vi nas instruções e não consigo encontrar o passe nem confirmar o aeroporto/terminal, data ou passenger details. No lounge disseram que o código nao lê ou que nao é válido — podem ajudar a localizar o pass, ver se dá para cancelar/refund, e dizer que proof devo guardar se o passe era válido mas nao consegui usar?"
pt_crypto_curious,airport_lounge_pass_issue,angry_after_waiting,"Comprei um airport lounge pass na Revolut appp e no lounge dizem que o QR/code nao funciona ou que nao é valido, já estou ha bué tempo nisto e preciso de uma resposta clara agora. Podem confirmar onde vejo o pass na app, o aeroporto/terminal, os dados do passageiro, a data e os terms, e dizer se isto pode ser cancelado/reembolsado? Se o pass era valido e mesmo assim nao consegui usar, que prova devo guardar?"
pt_crypto_curious,esim_activation_failed,empty,"Hey, I bought a Revolut eSIM data plan for a trip but it wont install/activate on my phone. Can you help me check if my device supports eSIM, if it needs to be unlocked, and what steps I should follow to get it working?"
pt_crypto_curious,esim_activation_failed,poor_internet_connection,"Comprei um eSIM data plan na Revolut appp para a viagem e ta a dar erro na instalação/ativação no meu phone, mas a net aqui ta super instavel e os screens falham lol. Podem ajudar a verificar se o device suporta eSIM, se o phone tem de estar unlocked e online, e se há algum passo especial para ativar roaming/mobile data e label the plan?"
pt_crypto_curious,esim_activation_failed,anxious_security_fear,"Hey, I bought a Revolut eSIM for my trip but it won’t install/activate on my phone and I’m kinda stressed bc it’s already paid and I’m worried I did something wrong or my data is at risk. Can you pls check if my device supports eSIM and tell me the exact steps to get it working (unlocked phone, internet connection, install steps, label the plan, enable roaming/mobile data), and what happens if I paid but still can’t use it?"
pt_crypto_curious,esim_activation_failed,confused_by_app_updates,"Hey, I bought a Revolut eSIM data plan for my trip but it won’t install/activate on my phone, and the app UI looks different from the steps I found so I can’t even find the right option anymore. Can you help me check if my device supports eSIM, if it needs to be unlocked/online, and where exactly to set it up, label it, and turn on roaming/mobile data?"
pt_crypto_curious,esim_activation_failed,angry_after_waiting,"Comprei um eSIM data plan no Revolut e agora nao instala nem ativa no meu telemovel, estou bué farto de esperar. Dizem-me de uma vez o que preciso fazer agora: confirmar se o device suporta eSIM, se o telefone esta desbloqueado, se tem internet, como instalar certo, dar label ao plano e ligar roaming/mobile data, pq se ja paguei e nao consigo usar quero uma solucao imediata."
pt_crypto_curious,crypto_withdrawal_pending,empty,"Hey, I withdrew crypto from Revolut to an external wallet and it’s still pending, but the address hasn’t received anything yet. Can you check if I picked the right network/address, if there were any limits or fees, and whether it’s waiting on confirmations or a security check?"
pt_crypto_curious,crypto_withdrawal_pending,poor_internet_connection,"Tenho uma withdraw de crypto a ficar pending no Revolut appp e a wallet de destino ainda não recebeu nada. A internet tá super instavel e as screens/ uploads falham, mas preciso de help para confirmar a network escolhida, o wallet address, limites/fees e se falta algum security check ou info do owner, pq não quero perder a transacção."
pt_crypto_curious,crypto_withdrawal_pending,anxious_security_fear,"Hey, I withdrew crypto from Revolut to an external wallet and it’s still pending, but the address hasn’t received anything yet — can you pls check if the selected network, wallet address, limits or fees were ok? I’m a bit stressed tbh, is there any extra owner info or security check that could be blocking it, and how long should blockchain confirmations take? If it fails or stays pending, what should I do?"
